forced,tsid,time,Fold,Hopf,Branch,Null,ktau_variance,ktau_ac1
True,1,1389.0,0.08209278,0.6841618,0.17892787,0.054817546,,
True,1,1399.0,0.028486645,0.86327565,0.04686014,0.061377555,,
True,1,1409.0,0.013568141,0.9273763,0.01882922,0.040226303,,
True,1,1419.0,0.006950962,0.9614973,0.007986385,0.02356532,-0.3571428571428571,0.0
True,1,1429.0,0.004014046,0.9789705,0.0035662926,0.013449149,0.5163398692810458,0.2941176470588236
True,1,1439.0,0.0032735202,0.9711706,0.002333519,0.023222322,0.4656084656084656,0.6137566137566137
True,1,1449.0,0.0022687379,0.9876909,0.0013845477,0.008655802,0.6813655761024183,0.47083926031294454
True,1,1459.0,0.0013346466,0.995656,0.0007692996,0.002240007,0.7996453900709221,0.39539007092198586
True,1,1469.0,0.0006040858,0.99850166,0.00031885336,0.00057535066,0.8608590441621292,0.2595281306715063
True,1,1479.0,0.00044532848,0.9990686,0.0002058082,0.00028023316,0.8972783143107989,0.2774363476733977
True,1,1489.0,0.00041791232,0.9992343,0.00017469397,0.00017306919,0.8947718947718948,0.3166833166833167
True,1,1499.0,0.00037321795,0.9994032,0.00015304092,7.05259e-05,0.858934169278997,0.3484848484848485
