forced,tsid,time,state,residuals,variance,ac1
False,0,-251977.23529411765,-0.23461951822004856,-1.073787077011672,2.5798383447779414,0.3446365768056492
False,0,-251744.1344537815,0.007784426948531903,-0.8064162542664638,2.5342146049890983,0.35239154897914043
False,0,-251511.03361344538,1.471772423217865,0.6909543715657749,2.5435260178889942,0.3503237090505018
False,0,-251277.93277310923,2.43620905336608,1.7110788581861889,2.5431519480721403,0.3586890506760694
False,0,-251044.83193277312,3.8113772109665875,3.1728280854023247,2.715877396326244,0.3826249799938576
False,0,-250811.73109243697,-0.46732941564223296,-0.9907309653094258,2.6940378464357684,0.3326163272506719
False,0,-250578.63025210085,0.4330723782255399,0.03952747944838614,2.5589510537782822,0.3420527721194152
False,0,-250345.5294117647,-0.6015158696292582,-0.8709049802833626,2.573292054762736,0.3439485709224023
False,0,-250112.42857142858,-2.925017140563139,-3.0943602215316015,2.711251359587568,0.36052611407197727
False,0,-249879.32773109243,1.0267191681934211,0.9244516330341876,2.713949223488093,0.3434045149986115
False,0,-249646.2268907563,-0.09542090799274561,-0.158997917103616,2.6630507023966428,0.3447798909131106
False,0,-249413.12605042016,-0.7480013990328319,-0.785231727835652,2.6744517290154923,0.3450733059834832
False,0,-249180.02521008404,0.7425734152283371,0.7405498463947905,2.6827660463965475,0.34119854216931783
False,0,-248946.9243697479,1.986095866942604,2.045997234989666,2.7402753214615343,0.3403521482465514
False,0,-248713.82352941175,0.5769676413607165,0.7333413636858224,2.6803569289747053,0.318896344977992
False,0,-248480.72268907563,0.909169205591571,1.1914055430190198,2.5370616055201847,0.3488369804126266
False,0,-248247.6218487395,-1.65859393194546,-1.2369149837505102,2.5544063909500316,0.3344418997538308
False,0,-248014.52100840336,-1.6724946545012838,-1.1179869821404078,2.5731438601707257,0.34311107692276943
False,0,-247781.4201680672,-1.9245245858909263,-1.26067664044355,2.5890850786312694,0.3586684263021291
False,0,-247548.3193277311,-0.830442057363457,-0.08848916946029661,2.5566881038962657,0.350437360940471
False,0,-247315.21848739494,-1.2735387912217315,-0.4816486571519094,2.5366447299937014,0.34591859446413475
False,0,-247082.11764705883,-0.9025174237438862,-0.07777180285439111,2.5235378504056216,0.34237275368025943
False,0,-246849.01680672268,0.09327517316205092,0.946594248880624,2.52400862077379,0.34650568306411533
False,0,-246615.91596638656,0.43440623109683524,1.3198124901646517,2.544430737089156,0.34903698021605434
False,0,-246382.8151260504,-0.08679050495789004,0.8328961300917996,2.4076085112888803,0.37697081805060106
False,0,-246149.7142857143,-1.6083801142896024,-0.662476508773664,2.4095779835141644,0.36877092181800447
False,0,-245916.61344537814,-2.183846986239781,-1.2345517489189752,2.4023105371895475,0.364332657507183
False,0,-245683.51260504202,-2.535744803457159,-1.6181081202796106,2.4218086478256677,0.3621101164618215
False,0,-245450.41176470587,-0.8503921518204478,-0.0032948802506165276,2.3334275546596177,0.3531948154360829
False,0,-245217.31092436975,-2.0707024033368544,-1.3260537610450132,2.353653844501457,0.40483227565373137
False,0,-244984.2100840336,-0.2906647787080302,0.33522678453086074,2.0482437901968256,0.37148500924285677
False,0,-244751.1092436975,1.095268868956854,1.6045923337332444,2.046104849489606,0.36269720308377135
False,0,-244518.00840336134,1.3068822961320037,1.7163727102230542,2.0773199813110823,0.36814641698802725
False,0,-244284.90756302522,0.1365152044084762,0.4694126151896883,2.0263893823270456,0.3643592749267471
False,0,-244051.80672268907,-1.7583803007645578,-1.4808137039510845,2.0486993299756007,0.38350632376355953
False,0,-243818.70588235295,0.3565728959568448,0.5928445620897346,1.9458718345602828,0.3428281125059219
False,0,-243585.6050420168,-2.4365572158105957,-2.234962340955008,1.955632359396295,0.31092202641025646
False,0,-243352.50420168065,0.4519701659249882,0.6213587331996939,1.9433564143135889,0.2807081126966951
False,0,-243119.40336134454,0.7181166147977753,0.8578333411202408,1.9058587886567597,0.27171954495962547
False,0,-242886.30252100842,-0.2671216442968387,-0.15208853831008803,1.8839985893749496,0.2753994852266574
False,0,-242653.20168067227,1.3408902512000536,1.4383823382575904,1.9134604972124463,0.26927103092809185
False,0,-242420.10084033612,0.4159236159264651,0.50320764403128,1.913341733099328,0.2708423851779103
False,0,-242187.0,-1.600600820769441,-1.5177031181124407,1.951564097841134,0.25861902099739087
False,3,-269926.0,0.7939398553272667,1.0554391809479653,,
False,3,-269692.8991596639,0.7275100068582677,1.022360438666046,,
False,3,-269459.7983193277,-1.256525204014358,-0.8987138084446593,,
False,3,-269226.6974789916,-1.795067253777668,-1.350709818311974,,
False,3,-268993.59663865546,-0.4550250327526585,0.09232377100184952,,
False,3,-268760.49579831935,-0.15987247938427912,0.49923650994188457,,
False,3,-268527.39495798317,-0.28821912806212796,0.4820092163684992,,
False,3,-268294.29411764705,0.7811481920779653,1.6495340093303574,,
False,3,-268061.19327731093,-0.8544961805462062,0.08379713763618424,,
False,3,-267828.0924369748,-4.005503413968812,-3.041467086255125,,
False,3,-267594.99159663863,-2.8629135186485977,-1.9297949294997867,,
False,3,-267361.8907563025,-1.1635342145277727,-0.32325346843669145,,
False,3,-267128.7899159664,0.9871742117852068,1.6766722828691383,,
False,3,-266895.6890756303,-1.149929831540086,-0.6564927957370794,,
False,3,-266662.5882352941,-0.6836061021106706,-0.4127264126820406,,
False,3,-266429.487394958,-0.2581566815677117,-0.21489068288798946,,
False,3,-266196.38655462186,-0.22864770918968066,-0.39716881923377345,,
False,3,-265963.28571428574,2.5069875129605212,2.1599423455186004,,
False,3,-265730.18487394956,1.0046978255775523,0.5241631655404448,,
False,3,-265497.08403361344,0.6499041374649858,0.08536728722432085,,
False,3,-265263.9831932773,0.15381145999063262,-0.4490331122809783,,
False,3,-265030.8823529412,1.729864543720071,1.1228652273220423,,
False,3,-264797.781512605,1.8373233644825016,1.243559930239847,,
False,3,-264564.6806722689,-0.45232456398279175,-1.033401728706093,,
False,3,-264331.5798319328,-1.0099452588602338,-1.5926574696567866,,
False,3,-264098.4789915966,-0.07723942818875296,-0.6812987358488624,,
False,3,-263865.3781512605,0.02007493630699546,-0.6203106046274328,,
False,3,-263632.2773109244,0.5428608661575308,-0.13562291539634574,,
False,3,-263399.17647058825,2.47254011696603,1.7711951788056437,,
False,3,-263166.0756302521,2.815693991324534,2.1223180126682175,,
False,3,-262932.97478991596,1.4542862279363755,0.8104874380566862,,
False,3,-262699.87394957984,-1.122797806740881,-1.67008221977303,,
False,3,-262466.7731092437,-0.8760029977834852,-1.2779196828299915,,
False,3,-262233.67226890754,0.6345295394076982,0.4275439421829687,,
False,3,-262000.57142857142,1.7173482037886556,1.7548007701095434,,
False,3,-261767.4705882353,1.3013726284795353,1.6303858851320792,,
False,3,-261534.36974789915,0.1562860319799636,0.8162971528712875,,
False,3,-261301.26890756303,-2.900971656448807,-1.8853262459998557,,
False,3,-261068.16806722688,-0.06129269609692822,1.3127898991268487,,
False,3,-260835.06722689077,-2.6524879092617346,-0.9433856345290623,,
False,3,-260601.96638655462,-4.298717810991624,-2.304593016703922,,
False,3,-260368.8655462185,-1.1948725642943034,1.011114571579291,,
False,3,-260135.76470588235,-3.0090567047966905,-0.6809506344973539,,
False,3,-259902.66386554623,-3.5058040091272034,-1.1531785036329207,,
False,3,-259669.56302521008,-4.049037481687105,-1.7679378323321213,,
False,3,-259436.46218487396,-3.428791344012139,-1.3047643806578981,,
False,3,-259203.3613445378,-1.3742742756776694,0.5245546812109403,,
False,3,-258970.2605042017,-1.0112191706313525,0.6148430854560529,,
False,3,-258737.15966386555,-0.9574060352700654,0.36751783563805696,,
False,3,-258504.0588235294,-1.344876613000991,-0.3357772464723958,,
False,3,-258270.95798319328,-0.9658103103663299,-0.2811388185739834,,
False,3,-258037.85714285713,1.087060398078701,1.4378970672285043,,
False,3,-257804.756302521,-0.3273231069891833,-0.3236818703123794,,
False,3,-257571.65546218486,-1.3018714988874935,-1.6605046635412821,,
False,3,-257338.55462184874,-0.004536191817999136,-0.7347739634069483,,
False,3,-257105.4537815126,0.291003474087275,-0.804619012329353,,
False,3,-256872.35294117648,2.19408367648849,0.7628894993451325,,
False,3,-256639.25210084033,4.155986356536583,2.444698873148008,,
