forced,tsid,time,Fold,Hopf,Branch,Null,ktau_variance,ktau_ac1
True,0,-267828.0924369748,0.06416589,0.7739478,0.12979501,0.032091312,,
True,0,-265497.08403361344,0.042977452,0.80777806,0.071130514,0.07811394,,
True,0,-263166.0756302521,0.021856759,0.7304831,0.02728865,0.22037148,,
True,0,-260835.06722689077,0.022515815,0.72400826,0.02200217,0.23147373,,
True,0,-258504.0588235294,0.029949363,0.75483376,0.026789948,0.18842694,,
True,0,-256173.05042016806,0.03492376,0.7531164,0.03134693,0.18061288,,
True,0,-253842.04201680672,0.017818999,0.9494095,0.00816156,0.024609936,0.7090909090909091,0.38181818181818183
True,0,-251511.03361344538,0.016486237,0.82784206,0.010619812,0.14505193,0.580952380952381,0.01904761904761905
True,0,-249180.02521008404,0.032002278,0.9463968,0.010369698,0.011231214,0.6430107526881721,0.1655913978494624
True,0,-246849.01680672268,0.06652633,0.73721194,0.02574822,0.17051351,0.7804878048780487,0.3365853658536585
True,0,-244518.00840336134,0.06877068,0.63016033,0.03562649,0.2654425,0.8400000000000001,0.19372549019607846
True,0,-242187.0,0.10119265,0.8106407,0.032638744,0.055527844,0.8852459016393441,0.38907103825136613
