forced,tsid,time,Fold,Hopf,Branch,Null,ktau_variance,ktau_ac1
False,2,-7588.0,0.05182439,0.7694608,0.10585809,0.07285677,,
False,2,-6698.0,0.03794645,0.7637151,0.060889073,0.1374494,0.0,0.7999999999999999
False,2,-5808.0,0.029126173,0.67176104,0.034934856,0.26417795,-0.7904761904761906,-0.5428571428571429
