forced,tsid,time,state,residuals,variance,ac1
True,0,-8211.0,41.7,-0.16476897597694773,,
True,0,-8122.0,41.5228855721393,-0.3928805596304983,,
True,0,-8033.0,41.34577114427861,-0.669538051929834,,
True,0,-7944.0,41.345,-0.8135894032925108,,
True,0,-7855.0,42.9125,0.5729978806215499,,
True,0,-7766.0,41.98,-0.5716231157700022,,
True,0,-7677.0,42.935,0.14599389567101184,,
True,0,-7588.0,44.165,1.1183124042060086,,
True,0,-7499.0,42.245000000000005,-1.0752109970973507,,
True,0,-7410.0,42.52,-1.0846910065569588,,
True,0,-7321.0,43.720800000000004,-0.1729538316900019,,
True,0,-7232.0,45.531182795698925,1.3518900820962898,,
True,0,-7143.0,44.76559139784946,0.31359373137142654,,
True,0,-7054.0,44.0,-0.7021963159261517,0.5901354839227888,0.008030603737084032
True,0,-6965.0,46.278400000000005,1.357376501089007,0.7529188095744288,-0.08979245116094597
True,0,-6876.0,45.3768,0.27543268449928604,0.7489987267250681,-0.06501298718073929
True,0,-6787.0,43.55806451612903,-1.680783983134198,0.9267160394368106,-0.1580381820555462
True,0,-6698.0,47.00322580645162,1.6702487916703888,1.082847053935654,-0.3149057347167492
True,0,-6609.0,46.7344,1.3461452956802304,1.1807992393208318,-0.11246843752923126
True,0,-6520.0,45.88709677419355,0.4726247670312631,1.1405595887398994,-0.09347703172924972
True,0,-6431.0,45.6,0.17464947058862634,1.1402114372837147,-0.09112430822040919
True,0,-6342.0,43.891200000000005,-1.5442257724176116,1.2869308107455775,-0.00922935114648517
True,0,-6253.0,44.14032258064516,-1.3157034700851824,1.332698522198941,0.05270128927086553
True,0,-6164.0,45.529599999999995,0.037539081758751536,1.2296927780160636,0.037096945064210775
True,0,-6075.0,46.1704,0.6296405596709462,1.2403811556712463,0.0602028656599548
True,0,-5986.0,45.8456,0.2524346304146121,1.1268863110865521,0.04895635367999297
True,0,-5897.0,45.66935483870968,0.03194630235270779,1.1229468745185287,0.06258042259852314
True,0,-5808.0,46.1,0.4373394047853836,1.0800089834622741,0.14282647404124563
False,3,-8211.0,-0.16476897597694773,-0.23803038049751207,,
False,3,-8122.0,0.15267890368308645,0.07639461780939628,,
False,3,-8033.0,-0.44651880477329486,-0.5266741369016222,,
False,3,-7944.0,0.6347766350331272,0.5531407268879702,,
False,3,-7855.0,0.6103688577250068,0.5322184151094835,,
False,3,-7766.0,0.174612398882588,0.1054211910275011,,
