forced,tsid,time,Fold,Hopf,Branch,Null,ktau_variance,ktau_ac1
False,7,-20608.1875,0.138112,0.50451505,0.24784529,0.109527685,,
False,7,-20140.921875,0.20226645,0.4230435,0.22835927,0.14633083,,
False,7,-19673.65625,0.22846636,0.32018238,0.25410983,0.19724143,,
False,7,-19206.390625,0.2731244,0.2216465,0.2649786,0.24025054,,
False,7,-18739.125,0.21745929,0.16291448,0.23639639,0.38322982,,
False,7,-18271.859375,0.21164739,0.13501707,0.23609333,0.4172422,,
False,7,-17804.59375,0.20990121,0.12574403,0.22264905,0.4417057,-0.2,-0.2
False,7,-17337.328125,0.40379596,0.085674286,0.3093676,0.20116219,0.2833333333333333,0.2833333333333333
False,7,-16870.0625,0.46023828,0.069270775,0.35297748,0.1175135,0.6738461538461539,0.68
False,7,-16402.796875,0.41820526,0.041189242,0.3651864,0.17541909,0.8222222222222223,0.815873015873016
False,7,-15935.53125,0.4259371,0.035870947,0.40089473,0.13729726,0.8144927536231885,0.8086956521739131
False,7,-15468.265625,0.19517268,0.03501399,0.3193079,0.45050544,0.8545454545454546,0.825974025974026
False,7,-15001.0,0.18627328,0.029693598,0.30696064,0.47707248,0.8545454545454545,0.8041958041958042
