forced,tsid,time,Fold,Hopf,Branch,Null,ktau_variance,ktau_ac1
False,5,-20608.1875,0.14999032,0.522787,0.24746864,0.079754055,,
False,5,-20140.921875,0.21692796,0.4412852,0.2778235,0.063963376,,
False,5,-19673.65625,0.30578122,0.31590366,0.32367373,0.05464136,,
False,5,-19206.390625,0.23931026,0.24662717,0.3074691,0.20659347,,
False,5,-18739.125,0.3134993,0.20802622,0.37695068,0.10152377,,
False,5,-18271.859375,0.29821935,0.14810929,0.35661897,0.1970524,,
False,5,-17804.59375,0.37278333,0.11709682,0.38896787,0.12115197,0.2,0.8666666666666666
False,5,-17337.328125,0.22857209,0.086547956,0.34473878,0.34014118,0.8499999999999999,0.6166666666666666
False,5,-16870.0625,0.20757107,0.0640048,0.30078462,0.42763954,0.027692307692307693,0.44000000000000006
False,5,-16402.796875,0.22831003,0.04538751,0.29716527,0.42913717,-0.46031746031746035,-0.20317460317460317
False,5,-15935.53125,0.21323183,0.03203531,0.27482727,0.4799056,-0.6541062801932368,-0.5130434782608696
False,5,-15468.265625,0.2388852,0.027343297,0.28150755,0.45226398,-0.7506493506493508,-0.6220779220779221
False,5,-15001.0,0.13815369,0.019698653,0.19058892,0.65155876,-0.751048951048951,-0.5720279720279721
