forced,tsid,time,Fold,Hopf,Branch,Null,ktau_variance,ktau_ac1
True,0,-20608.1875,0.13435589,0.5654746,0.2424486,0.05772086,,
True,0,-20140.921875,0.14686976,0.55254924,0.20552382,0.09505718,,
True,0,-19673.65625,0.17397508,0.58293045,0.17422166,0.06887274,,
True,0,-19206.390625,0.15421462,0.57153404,0.13972428,0.13452706,,
True,0,-18739.125,0.26943028,0.53847116,0.16903922,0.02305931,,
True,0,-18271.859375,0.18388614,0.49644762,0.1621578,0.15750846,,
True,0,-17804.59375,0.1721851,0.5546569,0.16779828,0.10535972,-0.6,-0.9999999999999999
True,0,-17337.328125,0.20106792,0.5879764,0.15205565,0.05889998,-0.65,-0.39999999999999997
True,0,-16870.0625,0.10507729,0.5749323,0.09785743,0.22213297,-0.18153846153846157,-0.08307692307692308
True,0,-16402.796875,0.09748562,0.35541922,0.0880475,0.4590477,0.3777777777777779,-0.13650793650793652
True,0,-15935.53125,0.12115481,0.6073052,0.09577371,0.17576626,0.5014492753623189,-0.16908212560386474
True,0,-15468.265625,0.16799206,0.58679605,0.10255958,0.1426523,0.6324675324675325,0.1077922077922078
True,0,-15001.0,0.1642671,0.38252014,0.10840626,0.3448065,0.7109557109557109,0.31748251748251743
