forced,tsid,time,Fold,Hopf,Branch,Null,ktau_variance,ktau_ac1
False,3,1009.0,0.094636425,0.675786,0.14393444,0.08564315,,
False,3,1019.0,0.17135128,0.48377508,0.16081986,0.18405381,,
False,3,1029.0,0.25020853,0.36814332,0.17060687,0.21104129,,
False,3,1039.0,0.3130258,0.27285656,0.19623683,0.21788077,,
False,3,1049.0,0.25553194,0.16303322,0.18288459,0.39855024,,
False,3,1059.0,0.27783072,0.10621051,0.20801246,0.4079463,,
False,3,1069.0,0.25781232,0.07183435,0.2058914,0.46446195,,
False,3,1079.0,0.3347778,0.05286845,0.2653496,0.34700415,,
False,3,1089.0,0.37327027,0.045395426,0.23144874,0.34988555,,
False,3,1099.0,0.4055942,0.030382067,0.23013124,0.3338925,,
False,3,1109.0,0.4986601,0.027811974,0.23639448,0.23713346,,
False,3,1119.0,0.5565714,0.028646663,0.25205806,0.16272387,,
False,3,1129.0,0.5623096,0.035003114,0.29410166,0.108585574,0.6,0.6
False,3,1139.0,0.35651627,0.027928406,0.34668556,0.2688698,-0.3666666666666667,-0.19999999999999998
False,3,1149.0,0.26228347,0.012926497,0.3000785,0.42471156,-0.7046153846153846,-0.16923076923076924
False,3,1159.0,0.2742484,0.020846393,0.39538336,0.30952185,-0.3396825396825397,0.23809523809523814
False,3,1169.0,0.34507784,0.019851033,0.41735974,0.21771137,0.16521739130434784,0.48212560386473435
False,3,1179.0,0.33706635,0.031075334,0.46990663,0.1619517,0.4272727272727273,0.6311688311688312
False,3,1189.0,0.35010877,0.029753353,0.46562585,0.15451203,0.5729603729603729,0.7184149184149184
False,3,1199.0,0.32585174,0.019323267,0.4833405,0.17148449,0.6294736842105264,0.7557894736842106
False,3,1209.0,0.2288078,0.0155290095,0.5015126,0.25415063,0.5764705882352941,0.7926128590971272
False,3,1219.0,0.17054105,0.009615556,0.44893512,0.37090826,0.5030701754385963,0.7728070175438595
False,3,1229.0,0.14373197,0.0055866246,0.38910902,0.4615724,0.43827493261455536,0.7638814016172508
False,3,1239.0,0.13831793,0.004750629,0.38028547,0.47664595,0.34452773613193405,0.7088455772113942
False,3,1249.0,0.16288199,0.003973569,0.42584547,0.40729898,0.3142857142857143,0.683047619047619
False,3,1259.0,0.12204158,0.0033338624,0.45189318,0.42273134,0.2827886710239651,0.648148148148148
False,3,1269.0,0.14047644,0.0033113032,0.4574221,0.39879012,0.2999527633443552,0.6557392536608408
False,3,1279.0,0.16208935,0.0030646594,0.4178993,0.4169467,0.3014061207609595,0.597187758478081
False,3,1289.0,0.14617112,0.00300523,0.41940492,0.43141872,0.1900693683826214,0.4893026652062797
False,3,1299.0,0.12059331,0.00293351,0.43155462,0.44491857,0.08987012987012986,0.4011688311688312
False,3,1309.0,0.1345729,0.0029925592,0.39270002,0.46973452,0.0006393490264458005,0.28776518453937805
False,3,1319.0,0.16717693,0.0035521449,0.51670676,0.3125642,-0.06718995290423863,0.20198848770277344
False,3,1329.0,0.1593972,0.0036138028,0.4944517,0.34253728,-0.07667534927776463,0.16050201278711818
False,3,1339.0,0.101307906,0.0028794936,0.43114334,0.4646693,-0.07149009474590869,0.14384151593453917
False,3,1349.0,0.08192692,0.0022522158,0.37206107,0.54375976,-0.07909537856440513,0.10237954768928222
False,3,1359.0,0.08423712,0.002051051,0.42480412,0.48890772,-0.028416877028488996,0.11871619184998196
False,3,1369.0,0.0846753,0.0019493091,0.3774281,0.53594726,0.020142691222830595,0.13529118964659034
False,3,1379.0,0.07135319,0.0019611933,0.36121836,0.56546724,0.02573529411764706,0.11409313725490196
False,3,1389.0,0.06844641,0.0015889246,0.29599983,0.63396484,-0.007859270818555825,0.06835012058448008
False,3,1399.0,0.05433178,0.001680096,0.28163344,0.66235465,-0.019657444005270096,0.047483530961791844
False,3,1409.0,0.06110955,0.0015263871,0.26390523,0.6734588,-0.000368052999631947,0.048165869218500794
False,3,1419.0,0.056151163,0.0013954359,0.24209008,0.7003633,0.010948236371965186,0.08291342189647273
False,3,1429.0,0.049460836,0.0012330262,0.2141656,0.7351405,0.03336547733847637,0.14029786778099218
False,3,1439.0,0.060585298,0.0014449273,0.24060838,0.69736135,0.038296162346795254,0.19204339963833633
False,3,1449.0,0.06759628,0.001717014,0.2599791,0.6707076,0.005077866918357715,0.23443133553563
False,3,1459.0,0.06263074,0.0017709046,0.25693804,0.67866033,-0.0287135749822317,0.2699360341151386
False,3,1469.0,0.077965155,0.0020112128,0.36308485,0.55693877,-0.046192510681075646,0.3100443997654352
False,3,1479.0,0.057981975,0.0014043867,0.28170833,0.6589053,-0.03674632062035132,0.34603576515271406
False,3,1489.0,0.08833519,0.0018162798,0.26189327,0.64795524,-0.01866906205554308,0.37869601018040266
False,3,1499.0,0.09485093,0.001955514,0.25313345,0.6500601,0.027744680851063824,0.4086524822695035
