forced,tsid,time,Fold,Hopf,Branch,Null,ktau_variance,ktau_ac1
True,3,1359.0,0.1479164,0.515664,0.26652834,0.0698913,,
True,3,1369.0,0.17765279,0.40239555,0.24288213,0.17706953,,
True,3,1379.0,0.19055702,0.3160184,0.23896353,0.2544611,,
True,3,1389.0,0.23782334,0.2690218,0.23428127,0.25887358,-0.6666666666666669,-0.3333333333333334
True,3,1399.0,0.18696675,0.21483779,0.20995963,0.38823584,-0.5164835164835165,-0.45054945054945056
True,3,1409.0,0.23734407,0.16930848,0.23279,0.3605574,-0.3115942028985507,-0.6521739130434783
True,3,1419.0,0.23112671,0.17165987,0.22858174,0.3686317,-0.21212121212121213,-0.3903743315508022
True,3,1429.0,0.32799625,0.14202973,0.28393593,0.24603808,0.2325581395348837,0.11627906976744184
True,3,1439.0,0.2960989,0.070516765,0.30025488,0.33312947,0.4367575122292103,0.3291404612159329
True,3,1449.0,0.21865682,0.06004889,0.29473487,0.42655945,0.5942460317460317,0.5178571428571429
True,3,1459.0,0.3295815,0.07593478,0.4835399,0.110943794,0.6808589411329137,0.6327286190299889
True,3,1469.0,0.20415512,0.03288259,0.34502068,0.41794163,0.7148594377510041,0.695926563396443
True,3,1479.0,0.20919168,0.021872079,0.32885805,0.4400782,0.6627773964767788,0.6906886296042095
True,3,1489.0,0.16068336,0.015500547,0.27729112,0.546525,0.5657206870799104,0.6284540702016431
True,3,1499.0,0.1403687,0.011299203,0.23446186,0.61387026,0.3435801894115821,0.44946436888681884
