forced,tsid,time,Fold,Hopf,Branch,Null,ktau_variance,ktau_ac1
True,9,1359.0,0.11578622,0.59217733,0.23887567,0.053160716,,
True,9,1369.0,0.24700901,0.42472512,0.29247808,0.035787813,,
True,9,1379.0,0.22998028,0.350566,0.29007122,0.12938248,,
True,9,1389.0,0.25275645,0.272618,0.33576974,0.13885579,0.0,0.3333333333333334
True,9,1399.0,0.30762476,0.22661836,0.40203604,0.06372085,0.9120879120879122,0.6703296703296704
True,9,1409.0,0.2550133,0.16192892,0.37562615,0.2074317,0.12318840579710144,0.07246376811594202
True,9,1419.0,0.23611431,0.11196532,0.39120063,0.26071975,-0.376114081996435,0.044563279857397504
True,9,1429.0,0.26212424,0.07116833,0.40542722,0.26128024,-0.6257928118393233,-0.14587737843551796
True,9,1439.0,0.21790457,0.05022986,0.37342563,0.35843995,-0.7078965758211041,-0.3948287910552061
True,9,1449.0,0.23473191,0.037049543,0.37057015,0.35764837,-0.738095238095238,-0.5386904761904762
True,9,1459.0,0.22259383,0.028761748,0.34926355,0.39938086,-0.6741947426878934,-0.5631247686042207
True,9,1469.0,0.20294234,0.020856302,0.31210238,0.464099,-0.5438898450946644,-0.5152036718301779
True,9,1479.0,0.18385936,0.020330634,0.28754774,0.5082623,-0.4358270418668497,-0.40974605353466026
True,9,1489.0,0.1435599,0.01124968,0.21542755,0.6297628,-0.40403286034353997,-0.3502613890963406
True,9,1499.0,0.12976706,0.007941814,0.1906087,0.6716825,-0.3913988511100761,-0.30538736221083684
