forced,tsid,time,Fold,Hopf,Branch,Null,ktau_variance,ktau_ac1
False,7,-39897606.83760684,0.1281144,0.5640997,0.22875848,0.079027385,,
False,7,-39769615.384615384,0.15014744,0.3741302,0.20134187,0.2743805,,
False,7,-39641623.93162393,0.19541925,0.2971627,0.21170399,0.29571402,,
False,7,-39513632.47863248,0.30321628,0.26234552,0.27409446,0.16034374,,
False,7,-39385641.025641024,0.25294286,0.19414759,0.2508383,0.30207124,,
False,7,-39257649.572649576,0.25747135,0.12430173,0.2831125,0.33511442,,
False,7,-39129658.11965812,0.30375886,0.07726832,0.31267086,0.30630198,,
False,7,-39001666.666666664,0.19362381,0.05867821,0.25227445,0.49542356,,
False,7,-38873675.213675216,0.24274035,0.05639235,0.3206056,0.3802617,,
False,7,-38745683.76068376,0.18387634,0.03149252,0.25706083,0.52757037,,
False,7,-38617692.307692304,0.1753617,0.020761382,0.22516897,0.578708,,
False,7,-38489700.854700856,0.15813246,0.013800701,0.1990516,0.62901527,,
False,7,-38361709.4017094,0.14843445,0.008894844,0.17814541,0.66452533,,
False,7,-38233717.94871795,0.12952116,0.0061263153,0.16035269,0.7039998,,
False,7,-38105726.495726496,0.10279237,0.0042704544,0.13116941,0.76176775,,
False,7,-37977735.04273504,0.09418937,0.003153886,0.11451342,0.7881433,,
False,7,-37849743.58974359,0.12971573,0.0033585425,0.123357795,0.74356794,,
False,7,-37721752.136752136,0.15636781,0.0035742908,0.1313488,0.7087091,,
False,7,-37593760.68376069,0.10801818,0.0025313515,0.10701625,0.7824342,,
False,7,-37465769.23076923,0.11712764,0.0025184923,0.107458964,0.7728949,,
False,7,-37337777.777777776,0.11436371,0.0023986422,0.10423958,0.7789981,,
False,7,-37209786.32478633,0.17701188,0.0032940512,0.12114395,0.6985501,,
False,7,-37081794.87179487,0.22767146,0.004198342,0.1350806,0.6330496,,
False,7,-36953803.418803416,0.31755367,0.00499761,0.13678351,0.54066527,0.2,0.2
False,7,-36825811.96581197,0.19463876,0.0046465686,0.12215672,0.678558,0.5166666666666667,0.016666666666666666
False,7,-36697820.51282051,0.26531646,0.0075164502,0.13478363,0.5923835,0.5015384615384615,-0.16923076923076924
False,7,-36569829.059829056,0.3353775,0.007601281,0.14174427,0.51527697,-0.0888888888888889,-0.5365079365079365
False,7,-36441837.60683761,0.34068137,0.00835713,0.13873327,0.51222825,-0.433816425120773,-0.6830917874396135
False,7,-36313846.15384615,0.44387645,0.010328098,0.14116897,0.40462646,-0.47012987012987023,-0.7493506493506494
False,7,-36185854.700854704,0.49965912,0.011700172,0.14860955,0.34003118,-0.46853146853146854,-0.6904428904428904
False,7,-36057863.24786325,0.65713656,0.01993667,0.13763893,0.18528788,-0.37964912280701757,-0.5852631578947369
False,7,-35929871.79487179,0.5635567,0.023980556,0.1515657,0.26089707,-0.4719562243502052,-0.47250341997264017
False,7,-35801880.341880344,0.60412794,0.0417146,0.13932651,0.21483095,-0.5574561403508771,-0.4429824561403508
False,7,-35673888.88888889,0.5295924,0.029622292,0.15457462,0.28621066,-0.5877807726864331,-0.2988319856244385
False,7,-35545897.43589744,0.51032525,0.038999524,0.15441719,0.29625803,-0.6194902548725637,-0.1637181409295352
False,7,-35417905.982905984,0.5515514,0.028334007,0.17484349,0.24527109,-0.5883174603174604,-0.06107936507936508
False,7,-35289914.52991453,0.46617007,0.028366616,0.15411273,0.35135058,-0.4586056644880174,0.08714596949891065
False,7,-35161923.07692308,0.49010402,0.02177238,0.15508696,0.33303663,-0.44770902220122816,0.17657061880018896
False,7,-35033931.623931624,0.5073346,0.023428263,0.15252715,0.31670997,-0.4124069478908189,0.228287841191067
False,7,-34905940.17094017,0.51141196,0.024799248,0.15573545,0.30805337,-0.31668492150419864,0.29375684556407444
False,7,-34777948.71794872,0.4822846,0.015625963,0.17229788,0.32979158,-0.22064935064935065,0.35597402597402594
False,7,-34649957.264957264,0.47896272,0.012659895,0.16483788,0.34353954,-0.14117988956698632,0.41819238593432134
False,7,-34521965.81196581,0.3886543,0.013621412,0.1541245,0.44359985,-0.07859759288330719,0.46739926739926746
False,7,-34393974.35897436,0.37578866,0.011861037,0.14934,0.4630103,0.004404451811508407,0.5163627752782383
False,7,-34265982.905982904,0.55760765,0.01589679,0.1808509,0.24564466,0.08372093023255812,0.5593453919035314
False,7,-34137991.452991456,0.35438305,0.011997587,0.16886602,0.46475333,0.16216322517207474,0.5967748279252705
False,7,-34010000.0,0.29851997,0.010166211,0.15056124,0.54075253,0.23036422646952756,0.6287774972953479
