forced,tsid,time,Fold,Hopf,Branch,Null,ktau_variance,ktau_ac1
False,3,-12496.409065565307,0.16947086,0.20562801,0.4651428,0.15975836,,
False,3,-12491.764873515745,0.24518815,0.1560649,0.464672,0.134075,,
False,3,-12487.120681466185,0.20515184,0.16031411,0.46280155,0.17173246,,
False,3,-12482.476489416624,0.1887052,0.11527614,0.45766425,0.23835437,,
False,3,-12477.832297367062,0.20812397,0.09973278,0.46158743,0.23055585,,
False,3,-12473.188105317502,0.22326306,0.08713137,0.46769792,0.22190766,,
False,3,-12468.54391326794,0.2352185,0.0791382,0.5023037,0.18333961,,
False,3,-12463.899721218379,0.22806421,0.069719896,0.49876198,0.20345393,,
False,3,-12459.255529168817,0.2203094,0.06466412,0.4928913,0.22213514,,
False,3,-12454.611337119257,0.27608615,0.06404002,0.51682854,0.1430453,,
False,3,-12449.967145069695,0.2767915,0.058720224,0.5358085,0.12867974,,
False,3,-12445.322953020133,0.27076703,0.051188998,0.55619544,0.12184851,,
False,3,-12440.678760970573,0.2025272,0.046139304,0.6045205,0.146813,,
False,3,-12436.034568921012,0.18870336,0.040960416,0.6058794,0.16445683,,
False,3,-12431.39037687145,0.17754135,0.035903115,0.58356774,0.20298779,,
False,3,-12426.74618482189,0.1759015,0.031719353,0.5683472,0.22403193,,
False,3,-12422.101992772328,0.20014217,0.03111126,0.5852792,0.18346734,,
False,3,-12417.457800722766,0.20160022,0.02926509,0.5959002,0.17323448,,
False,3,-12412.813608673207,0.20883925,0.028276796,0.59954965,0.16333431,,
False,3,-12408.169416623645,0.19535033,0.026749555,0.6085462,0.16935389,,
False,3,-12403.525224574083,0.20158193,0.026493046,0.60612303,0.16580199,,
False,3,-12398.881032524523,0.1703652,0.021450007,0.5932871,0.2148977,,
False,3,-12394.236840474961,0.14500631,0.022880021,0.52628344,0.3058302,,
False,3,-12389.5926484254,0.14276707,0.020007472,0.5193486,0.31787682,,
False,3,-12384.94845637584,0.15482816,0.020402381,0.5209493,0.30382013,,
False,3,-12380.304264326278,0.211816,0.0247844,0.57134503,0.19205454,,
