forced,tsid,time,Fold,Hopf,Branch,Null,ktau_variance,ktau_ac1
False,6,-150315.98630136985,0.17093891,0.49127728,0.29459527,0.043188535,,
False,6,-149222.6301369863,0.19277868,0.3966518,0.2968052,0.11376431,,
False,6,-148129.27397260274,0.20252833,0.2694612,0.2727713,0.25523916,,
False,6,-147035.91780821918,0.1859335,0.19806376,0.25946823,0.35653454,,
False,6,-145942.56164383562,0.16602387,0.188224,0.22645597,0.41929618,,
False,6,-144849.20547945207,0.18312277,0.15481801,0.2232687,0.4387905,,
False,6,-143755.84931506848,0.17938246,0.17731404,0.20370059,0.4396029,,
False,6,-142662.49315068492,0.17539738,0.14049464,0.20458265,0.47952533,0.39999999999999997,0.9999999999999999
False,6,-141569.13698630137,0.23939756,0.11121748,0.23958412,0.40980086,-0.580952380952381,0.7714285714285715
False,6,-140475.7808219178,0.29668057,0.080443695,0.27438337,0.34849238,-0.7399999999999999,0.6999999999999998
False,6,-139382.42465753425,0.1821746,0.045931865,0.18643,0.5854635,-0.6235294117647059,0.492436974789916
False,6,-138289.0684931507,0.21867439,0.035495475,0.19897664,0.5468535,-0.5191919191919192,0.36767676767676766
False,6,-137195.7123287671,0.19039841,0.028368711,0.17573358,0.60549927,-0.2511784511784512,0.5232323232323233
False,6,-136102.35616438356,0.28618175,0.030666634,0.20328537,0.47986627,-0.3567307692307693,0.6365384615384616
False,6,-135009.0,0.22939911,0.028440189,0.19638228,0.5457784,-0.1300900900900901,0.6965765765765767
