forced,tsid,time,state,residuals,variance,ac1
True,0,-150972.0,-471.3,2.035792966948577,,
True,0,-150862.66438356164,-472.30134401654186,1.3436697589803543,,
True,0,-150753.32876712328,-476.10795525951994,-2.1587875678940804,,
True,0,-150643.99315068492,-475.96648909183136,-1.7173495373481842,,
True,0,-150534.65753424657,-473.38030006523155,1.1650141968904109,,
True,0,-150425.3219178082,-473.5429458456026,1.294551065711687,,
True,0,-150315.98630136985,-475.8873067739099,-0.761526640274667,,
True,0,-150206.65068493152,-476.69116565195344,-1.2804477764971693,,
True,0,-150097.31506849316,-475.61730086250634,0.07535351868096996,,
True,0,-149987.9794520548,-475.9571446525071,0.014087544939968666,,
True,0,-149878.64383561644,-477.13701120797015,-0.8919390650343075,,
True,0,-149769.30821917808,-477.33580323785804,-0.8267099062432521,,
True,0,-149659.97260273973,-477.517297633873,-0.7681773806096999,,
True,0,-149550.63698630137,-477.3978383812995,-0.4539640303344754,,
True,0,-149441.301369863,-476.4686188261908,0.6534762374175216,,
True,0,-149331.96575342465,-476.9557347447074,0.3201635790738351,,
True,0,-149222.6301369863,-477.56517531733056,-0.15701277686576987,,
True,0,-149113.29452054793,-476.9850249066003,0.5509815053424063,,
True,0,-149003.95890410958,-477.4993087847179,0.18106563156612765,,
True,0,-148894.62328767125,-478.115889176848,-0.26090613360662473,,
True,0,-148785.2876712329,-478.7,-0.640177891093515,,
True,0,-148675.95205479453,-478.53584059775847,-0.2514603685428938,,
True,0,-148566.61643835617,-477.552303860523,0.9610067832972504,,
True,0,-148457.2808219178,-477.76154957898706,0.9698540046242101,,
True,0,-148347.94520547945,-476.9160487620963,2.013158608980916,,
True,0,-148238.6095890411,-478.3038833170255,0.7980018222121998,,
True,0,-148129.27397260274,-482.41010864430797,-3.160493350486547,,
True,0,-148019.93835616438,-482.4603871351995,-3.080722808718292,,
True,0,-147910.60273972602,-481.604717093508,-2.104926774890771,,
True,0,-147801.26712328766,-481.21848113434265,-1.6043315472141444,,
True,0,-147691.9315068493,-479.6203889432483,0.10234146143818634,,
True,0,-147582.59589041097,-479.95269691780817,-0.13603733456881173,,
True,0,-147473.2602739726,-480.5242817311189,-0.6468119329243791,,
True,0,-147363.92465753425,-479.920890410959,-0.03598940294250497,,
True,0,-147254.5890410959,-479.8,0.03447513238887723,,
True,0,-147145.25342465754,-479.47590508806263,0.27340034339880503,,
True,0,-147035.91780821918,-479.079701120797,0.5875389213334188,,
True,0,-146926.58219178082,-479.55128347525607,0.07039187253838008,,
True,0,-146817.24657534246,-479.7772553375293,-0.14820239391951873,,
True,0,-146707.9109589041,-479.64848821424164,0.039759727350258345,,
True,0,-146598.57534246575,-478.85743551770946,0.9342207322864056,,
True,0,-146489.2397260274,-478.08135603870795,1.8420019410660302,,
True,0,-146379.90410958903,-478.5695990951365,1.4918994778557249,,
True,0,-146270.5684931507,-479.39222914072224,0.795580387499399,,
True,0,-146161.23287671234,-479.6,0.6933112124924037,,
True,0,-146051.89726027398,-480.941921477495,-0.5605551993596691,,
True,0,-145942.56164383562,-482.036409516943,-1.5748219378212411,,
