forced,tsid,time,Fold,Hopf,Branch,Null,ktau_variance,ktau_ac1
False,9,-150315.98630136985,0.0783035,0.7171211,0.15474245,0.049832918,,
False,9,-149222.6301369863,0.12809944,0.4488383,0.18814045,0.23492184,,
False,9,-148129.27397260274,0.21123064,0.33457264,0.23943976,0.21475694,,
False,9,-147035.91780821918,0.14577241,0.23967437,0.18019082,0.4343624,,
False,9,-145942.56164383562,0.14112668,0.19782665,0.17540464,0.48564205,,
False,9,-144849.20547945207,0.15342838,0.14855526,0.17061135,0.527405,,
False,9,-143755.84931506848,0.16281714,0.12707251,0.1746889,0.5354215,,
False,9,-142662.49315068492,0.1745126,0.07948514,0.17421895,0.5717833,0.0,0.0
False,9,-141569.13698630137,0.17301437,0.058266573,0.18435892,0.5843601,0.23809523809523814,-0.6000000000000001
False,9,-140475.7808219178,0.1605558,0.043916445,0.18300071,0.612527,0.45333333333333325,-0.43999999999999995
False,9,-139382.42465753425,0.18781307,0.035522107,0.22561994,0.5510449,0.6436974789915967,-0.4756302521008403
False,9,-138289.0684931507,0.14227408,0.020331128,0.16180429,0.6755905,0.7191919191919192,-0.04242424242424242
False,9,-137195.7123287671,0.120491646,0.01126379,0.14115742,0.72708714,0.6821548821548822,0.24713804713804716
False,9,-136102.35616438356,0.10458841,0.007749074,0.11954536,0.76811713,0.7144230769230769,0.45096153846153847
False,9,-135009.0,0.08059038,0.0057121487,0.101752535,0.81194496,0.6836036036036036,0.5264864864864865
