forced,tsid,time,Fold,Hopf,Branch,Null,ktau_variance,ktau_ac1
False,7,-150315.98630136985,0.13378356,0.5511617,0.24382667,0.07122806,,
False,7,-149222.6301369863,0.16002305,0.43345866,0.22338049,0.18313785,,
False,7,-148129.27397260274,0.15457037,0.34357417,0.17407179,0.32778364,,
False,7,-147035.91780821918,0.1679641,0.27075383,0.17778428,0.38349777,,
False,7,-145942.56164383562,0.196964,0.20598213,0.20151934,0.3955345,,
False,7,-144849.20547945207,0.1797724,0.14951624,0.21176513,0.4589463,,
False,7,-143755.84931506848,0.20653853,0.082360715,0.23219359,0.47890717,,
False,7,-142662.49315068492,0.22429395,0.046080567,0.23716053,0.49246496,-0.19999999999999998,0.7999999999999999
False,7,-141569.13698630137,0.19197138,0.033136472,0.2048662,0.570026,-0.06666666666666668,-0.37142857142857144
False,7,-140475.7808219178,0.18233986,0.021519957,0.18050835,0.6156318,-0.5666666666666667,-0.5266666666666665
False,7,-139382.42465753425,0.17074615,0.013281696,0.15156539,0.6644068,-0.6638655462184874,-0.3243697478991597
False,7,-138289.0684931507,0.2073462,0.0103983935,0.14722912,0.63502634,-0.7757575757575756,-0.47070707070707063
False,7,-137195.7123287671,0.12524739,0.00633582,0.10646741,0.7619494,-0.7912457912457913,-0.2632996632996633
False,7,-136102.35616438356,0.100825176,0.0044600284,0.09244071,0.8022741,-0.8028846153846154,-0.43173076923076925
False,7,-135009.0,0.0803696,0.003507746,0.08165853,0.8344642,-0.7866666666666668,-0.5661261261261262
