forced,tsid,time,Fold,Hopf,Branch,Null,ktau_variance,ktau_ac1
False,5,-150315.98630136985,0.0930763,0.640832,0.19597976,0.070111915,,
False,5,-149222.6301369863,0.11254896,0.49876457,0.1629564,0.22573006,,
False,5,-148129.27397260274,0.101435386,0.40354076,0.14126863,0.35375527,,
False,5,-147035.91780821918,0.133411,0.326667,0.14255036,0.39737165,,
False,5,-145942.56164383562,0.11203624,0.2743382,0.12500124,0.48862433,,
False,5,-144849.20547945207,0.14924505,0.19960211,0.1532126,0.49794024,,
False,5,-143755.84931506848,0.2655509,0.15303265,0.23606937,0.3453471,,
False,5,-142662.49315068492,0.17545038,0.119525,0.18168129,0.5233433,-0.7999999999999999,0.19999999999999998
False,5,-141569.13698630137,0.1904049,0.0736291,0.18583594,0.55013,-0.18095238095238098,0.6761904761904762
False,5,-140475.7808219178,0.17392346,0.049628902,0.19145928,0.58498836,0.4599999999999999,0.14666666666666664
False,5,-139382.42465753425,0.1765867,0.046071135,0.19356713,0.58377504,0.29075630252100837,-0.015126050420168069
False,5,-138289.0684931507,0.17581925,0.058776997,0.17431788,0.59108585,0.5393939393939393,-0.11717171717171716
False,5,-137195.7123287671,0.16563812,0.08072305,0.1992272,0.55441165,0.6848484848484849,0.13265993265993267
False,5,-136102.35616438356,0.12096959,0.044624962,0.14877436,0.68563116,0.7019230769230771,0.3211538461538462
False,5,-135009.0,0.1189457,0.024686882,0.12803929,0.7283281,0.6324324324324324,0.38162162162162167
