forced,tsid,time,Fold,Hopf,Branch,Null,ktau_variance,ktau_ac1
False,6,9.0,0.13390796,0.2747402,0.33229432,0.25905752,,
False,6,19.0,0.13784534,0.17028095,0.2649676,0.42690617,,
False,6,29.0,0.17871207,0.12825866,0.25989896,0.43313032,,
False,6,39.0,0.17799601,0.09970085,0.24720673,0.4750964,,
False,6,49.0,0.17870228,0.074169025,0.24154761,0.5055811,,
False,6,59.0,0.17584482,0.054750852,0.24836054,0.5210438,,
False,6,69.0,0.17692074,0.042201944,0.23686877,0.54400855,,
False,6,79.0,0.17220044,0.036886983,0.23117915,0.5597334,,
False,6,89.0,0.1732604,0.032438047,0.2390455,0.555256,,
False,6,99.0,0.1856407,0.029357996,0.24961224,0.53538907,,
False,6,109.0,0.18809715,0.025016759,0.25584176,0.53104436,,
False,6,119.0,0.2981684,0.023988437,0.2949336,0.3829096,,
False,6,129.0,0.17174403,0.017397368,0.25662372,0.55423486,,
False,6,139.0,0.16167787,0.013184765,0.24684334,0.57829404,,
False,6,149.0,0.19129995,0.011860579,0.25291842,0.54392105,,
False,6,159.0,0.13482863,0.0094569605,0.24011962,0.61559474,,
False,6,169.0,0.13185284,0.009034941,0.24295473,0.6161575,,
False,6,179.0,0.17542005,0.010386354,0.27110693,0.54308665,,
False,6,189.0,0.12853363,0.009163598,0.24880965,0.6134931,,
False,6,199.0,0.15356314,0.010409809,0.26934788,0.5666792,,
False,6,209.0,0.1381478,0.00950071,0.2481149,0.60423654,,
False,6,219.0,0.12790959,0.008621233,0.23565337,0.62781584,,
False,6,229.0,0.110970214,0.007638435,0.21990065,0.6614907,,
False,6,239.0,0.108561695,0.0073232492,0.21556969,0.66854537,,
False,6,249.0,0.10265,0.0073127476,0.20128052,0.6887567,,
False,6,259.0,0.09613752,0.006981712,0.1909422,0.7059386,,
False,6,269.0,0.09420394,0.0068681054,0.18398963,0.7149383,,
False,6,279.0,0.088538505,0.0059754197,0.17461136,0.7308747,,
False,6,289.0,0.0859064,0.005922216,0.16707446,0.7410969,,
False,6,299.0,0.20034263,0.009194831,0.23452024,0.5559423,,
False,6,309.0,0.20045981,0.0077626156,0.21360843,0.5781691,,
False,6,319.0,0.11007758,0.0058559165,0.21269326,0.67137325,,
False,6,329.0,0.09078894,0.0053701475,0.19115812,0.71268284,,
False,6,339.0,0.15866143,0.0067302985,0.21799168,0.6166166,,
False,6,349.0,0.072914466,0.004574709,0.16916306,0.75334775,,
False,6,359.0,0.067334555,0.0046298755,0.16746072,0.7605748,,
False,6,369.0,0.28025472,0.013176802,0.4139553,0.29261318,,
False,6,379.0,0.24158959,0.011264763,0.38988167,0.35726398,-0.6,-0.6
False,6,389.0,0.22206208,0.010908915,0.3956009,0.37142807,-0.38333333333333336,-0.5
False,6,399.0,0.13310194,0.0086336695,0.3271051,0.5311593,0.15692307692307692,-0.021538461538461538
