forced,tsid,time,Fold,Hopf,Branch,Null,ktau_variance,ktau_ac1
True,4,1389.0,0.0713051,0.71228063,0.1312265,0.08518778,,
True,4,1399.0,0.17142949,0.6235813,0.16641173,0.038577493,,
True,4,1409.0,0.20224193,0.34386942,0.22995143,0.2239372,,
True,4,1419.0,0.21901731,0.3694762,0.18725033,0.22425616,0.45454545454545453,0.5272727272727272
True,4,1429.0,0.23077643,0.55761373,0.19932315,0.012286641,0.8380952380952382,0.7238095238095239
True,4,1439.0,0.067893095,0.770588,0.106475055,0.055043858,0.913978494623656,0.7075268817204302
True,4,1449.0,0.115482986,0.662218,0.1620387,0.060260326,0.7853658536585365,0.7146341463414634
True,4,1459.0,0.12760392,0.60545087,0.21187072,0.055074483,0.4525490196078433,0.4305882352941177
True,4,1469.0,0.1356188,0.5606873,0.25803056,0.045663305,0.0448087431693989,0.039344262295081964
True,4,1479.0,0.13820152,0.49815717,0.29802543,0.0656159,-0.1830985915492958,-0.16861167002012073
True,4,1489.0,0.14285843,0.47872025,0.33352092,0.044900414,-0.29876543209876544,-0.23950617283950618
True,4,1499.0,0.15588333,0.43969065,0.36788064,0.036545433,-0.4349206349206349,-0.2571428571428571
