forced,tsid,time,Fold,Hopf,Branch,Null,ktau_variance,ktau_ac1
True,3,1389.0,0.13006881,0.5529522,0.23825327,0.078725785,,
True,3,1399.0,0.16401176,0.3578424,0.22065337,0.25749248,,
True,3,1409.0,0.15442112,0.2804771,0.19050255,0.37459922,,
True,3,1419.0,0.32732084,0.4433798,0.21598104,0.013318348,0.8545454545454545,0.7454545454545454
True,3,1429.0,0.0698663,0.74694777,0.16864447,0.01454145,0.8761904761904763,0.6857142857142857
True,3,1439.0,0.06760807,0.75081944,0.16986816,0.011704317,0.7720430107526882,0.6258064516129033
True,3,1449.0,0.09466759,0.62972033,0.24014103,0.035471007,0.4414634146341463,0.39999999999999997
True,3,1459.0,0.10409768,0.5703771,0.28247958,0.043045647,0.09960784313725492,0.2329411764705883
True,3,1469.0,0.11622387,0.49293584,0.32455954,0.06628074,-0.1879781420765027,-0.10382513661202186
True,3,1479.0,0.1214393,0.45884776,0.34223035,0.077482596,-0.2780684104627767,-0.2989939637826962
True,3,1489.0,0.12510517,0.43175024,0.36706614,0.07607842,-0.3395061728395062,-0.3987654320987654
True,3,1499.0,0.12947568,0.40402475,0.39876252,0.06773703,-0.4559218559218559,-0.4212454212454212
