forced,tsid,time,state,residuals
False,7,131.0,0.8106869169747304,-0.0077861162772661086
False,7,132.0,0.8125676787053527,-0.005886851300927143
False,7,133.0,0.8173040165692765,-0.001132364610036407
False,7,134.0,0.8201806550416874,0.0017620353871672378
False,7,135.0,0.8221801335905288,0.0037788519740548088
False,7,136.0,0.8239635277167419,0.005579121132629039
False,7,137.0,0.8189469198908788,0.0005788824790287084
False,7,138.0,0.8260685114829822,0.007716291224461824
False,7,139.0,0.8194523683982614,0.0011153638508148989
False,7,140.0,0.8150910401215385,-0.0032314024002507713
False,7,141.0,0.8060549263751154,-0.012253662497714202
False,7,142.0,0.8135158903657425,-0.0047796097851450225
False,7,143.0,0.8180498216883407,-0.0002334120750696611
False,7,144.0,0.8186160272946111,0.00034418121822887837
False,7,145.0,0.819083054278329,0.0008216644644611915
False,7,146.0,0.8177731462922079,-0.000478764551434141
False,7,147.0,0.8090000182681089,-0.009243425874521649
False,7,148.0,0.8178457529718414,-0.00039025593782349155
False,7,149.0,0.8112461050543387,-0.006983497653847204
False,7,150.0,0.8099081639421838,-0.008322216527468562
False,7,151.0,0.8141688823621418,-0.004062581153334133
False,7,152.0,0.8218205591484835,0.0035877321753846614
False,7,153.0,0.8091832063082512,-0.009051241728771808
False,7,154.0,0.8142503419253456,-0.003985965379839751
False,7,155.0,0.8258695707412184,0.007631182702881767
False,7,156.0,0.8339322388704462,0.01569156263774807
False,7,157.0,0.8284802498863166,0.010237092261489722
False,7,158.0,0.8277360329796561,0.00949021584472387
False,7,159.0,0.819901297134095,0.0016526587698604267
False,7,160.0,0.8247247347423037,0.0064731325063797085
False,7,161.0,0.8081301610364361,-0.010124528906295005
False,7,162.0,0.8058727516842619,-0.012385131882386768
False,7,163.0,0.8187792337753184,0.0005180681770525775
False,7,164.0,0.8075297749456876,-0.010734742888097726
False,7,165.0,0.8156322089573174,-0.0026357128585321465
False,7,166.0,0.8269755365004635,0.008704176120005958
False,7,167.0,0.8192874662991788,0.0010126498598688194
False,7,168.0,0.8214775376644144,0.0031992658094560644
False,7,169.0,0.8254043883159125,0.007122679624820383
False,7,170.0,0.8191223206038595,0.0008372115775505673
False,7,171.0,0.8141885763551922,-0.004099880804663503
False,7,172.0,0.8074522452731143,-0.010839493193417038
False,7,173.0,0.8103363076518527,-0.00795863184156953
False,7,174.0,0.8176591480023977,-0.0006389006116630513
False,7,175.0,0.825442079544679,0.007141022723591628
False,7,176.0,0.8206695547907533,0.0023655950381346047
False,7,177.0,0.8180749601502129,-0.00023179781486659667
False,7,178.0,0.8153485997468952,-0.002960855684068675
False,7,179.0,0.8236866863122723,0.005374627550078448
False,7,180.0,0.8328490427921975,0.014534465918370043
False,7,181.0,0.8269463214666148,0.008629300511877047
False,7,182.0,0.8270406063859426,0.008721203458949334
False,7,183.0,0.818660715337733,0.0003389823973538597
False,7,184.0,0.8153164984072648,-0.0030075222326628737
False,7,185.0,0.811726457418367,-0.006599818020963988
False,7,186.0,0.8069046846068715,-0.011423818551146936
False,7,187.0,0.8211728380127652,0.002842132324707647
False,7,188.0,0.8259284735726162,0.007595591986047201
False,7,189.0,0.8364130362680681,0.018078010812452416
False,7,190.0,0.8254533263247016,0.007116196860329271
False,7,191.0,0.8093517108830087,-0.008987472985117151
False,7,192.0,0.8146214357200968,-0.0037197414831531272
False,7,193.0,0.8190306198203146,0.0006875225520847073
False,7,194.0,0.8298411265067861,0.011496193451813075
False,7,195.0,0.8186091597986445,0.00026248450366650466
False,7,196.0,0.8057999037821549,-0.012548412595969838
False,7,197.0,0.8189946226833957,0.0006447725198455156
False,7,198.0,0.8005046000009418,-0.017846672656494422
False,7,199.0,0.8040988606528352,-0.014253719057771175
False,7,200.0,0.807891076329037,-0.01046269148760548
False,7,201.0,0.822142235570312,0.0037874003765293596
False,7,202.0,0.8131647532632014,-0.005191028640365802
False,7,203.0,0.8270193008007974,0.008662690815364527
False,7,204.0,0.8217898541448057,0.0034325301162230204
False,7,205.0,0.8180957183544821,-0.0002622147190930457
False,7,206.0,0.8350297340766029,0.016671285829469973
False,7,207.0,0.8292576190695502,0.010898739952809988
False,7,208.0,0.8225604971195559,0.004201263567288338
False,7,209.0,0.8100163946172881,-0.008343122515034995
False,7,210.0,0.8035532316114123,-0.014806502858528248
False,7,211.0,0.8024421367256789,-0.01591775310864585
False,7,212.0,0.8065644932297754,-0.011795494916403193
False,7,213.0,0.8117430642518234,-0.006616973116347014
False,7,214.0,0.831000212467822,0.012640167661665647
False,7,215.0,0.8172523070203296,-0.0011077076928072138
False,7,216.0,0.8229365702385253,0.004576619788372871
False,7,217.0,0.8024112588676442,-0.015948598101096723
False,7,218.0,0.807670510806154,-0.010689228624894964
False,7,219.0,0.8065353640212444,-0.011824238193135606
False,7,220.0,0.8095695512960626,-0.00878990114529632
False,7,221.0,0.8150046802512356,-0.0033546196705475095
False,7,222.0,0.8255664364379903,0.007207283907026629
False,7,223.0,0.8202872788169111,0.0019282640595097433
False,7,224.0,0.8138049055502775,-0.004553983187913224
False,7,225.0,0.8029114845373456,-0.015447291421138765
False,7,226.0,0.8102968670403358,-0.008061809245728857
False,7,227.0,0.8181863400095213,-0.0001722493523529378
False,7,228.0,0.8184005955985141,4.2081321176223874e-05
False,7,229.0,0.8101938785924503,-0.008164572029988215
False,7,230.0,0.7996438663463529,-0.018714534917693815
False,7,231.0,0.8087096415045322,-0.009648731974190694
False,7,232.0,0.8283410622027886,0.009982685542701986
False,7,233.0,0.8313815052421444,0.013023086672196427
False,7,234.0,0.8264711240386662,0.008112619311460678
False,7,235.0,0.8290447065844356,0.010686068897118983
False,7,236.0,0.8271444624117702,0.008785643557358336
False,7,237.0,0.8260137366917245,0.00765468414054038
False,7,238.0,0.8100612183155491,-0.008298126803919614
False,7,239.0,0.8047952800696752,-0.01356442144455916
False,7,240.0,0.822100861582086,0.0037407369864961293
False,7,241.0,0.8310690299943947,0.012708415130749828
False,7,242.0,0.8381431767991374,0.019782004783268303
False,7,243.0,0.8281195102731285,0.009757714203236123
False,7,244.0,0.827501771570346,0.009139283890446492
False,7,245.0,0.8286672561160017,0.010304006304456936
False,7,246.0,0.82498586025417,0.00662177307499312
False,7,247.0,0.836828259270313,0.01846325624623124
False,7,248.0,0.8294484654965911,0.011082466169400007
False,7,249.0,0.8151771465266118,-0.0031899314859356043
False,7,250.0,0.8258218619778055,0.007453620858294818
False,7,251.0,0.833727127036545,0.015357636353047877
False,7,252.0,0.819696458771145,0.0013256304986044576
False,7,253.0,0.8281548804731392,0.00978262561435439
False,7,254.0,0.8172817580094642,-0.0010920158211659148
False,7,255.0,0.8307343595534374,0.012358968917741131
False,7,256.0,0.8078749942408496,-0.01050211557991132
False,7,257.0,0.804444944452174,-0.013933991657030464
False,7,258.0,0.8171684657885273,-0.0012124092274014009
False,7,259.0,0.8169765656976045,-0.0014063660970774494
False,7,260.0,0.8217206811692149,0.003335570555506928
False,7,261.0,0.8220198677239888,0.0036324517420880387
False,7,262.0,0.8149520217014189,-0.003437830717447854
False,7,263.0,0.8209621616438708,0.0025697389435090923
False,7,264.0,0.819225827394525,0.000830698181510936
False,7,265.0,0.8242143642484822,0.005816388155617913
False,7,266.0,0.8179378409719998,-0.00046312504019507816
False,7,267.0,0.8191996152961073,0.0007955180216246971
False,7,268.0,0.8280052766846381,0.00959791487458872
False,7,269.0,0.8184974753326401,8.672805517639937e-05
False,7,270.0,0.807144120561059,-0.011270120239755377
False,7,271.0,0.8171685258652522,-0.0012493052770581325
False,7,272.0,0.8115881129380718,-0.0068333945240139915
False,7,273.0,0.8364795990190087,0.018054341290130727
False,7,274.0,0.8220427232851297,0.0036136534008882615
False,7,275.0,0.8206409236187694,0.0022079920628639282
False,7,276.0,0.8129104112553384,-0.0055264210886781795
False,7,277.0,0.8237941026871819,0.0053533397867974175
False,7,278.0,0.8084424923417706,-0.010002221814769174
False,7,279.0,0.816529109006833,-0.0019195674700415166
False,7,280.0,0.821197146700125,0.002744505203551628
False,7,281.0,0.8197830922829588,0.0013264911842562066
False,7,282.0,0.8105057935281297,-0.007954751919920455
False,7,283.0,0.8153487928805224,-0.003115668926300108
False,7,284.0,0.8138394622853106,-0.004628874657077953
False,7,285.0,0.813570881362057,-0.004901274981333303
False,7,286.0,0.8084355175113158,-0.010040387468375322
False,7,287.0,0.8016321664812301,-0.016847401784715665
False,7,288.0,0.7984473166435259,-0.020035817934970668
False,7,289.0,0.8054543132229911,-0.013032283864300886
False,7,290.0,0.8214713453484512,0.0029813902194256725
False,7,291.0,0.8271027907476765,0.008609578171243082
False,7,292.0,0.8260466851570663,0.007550309649727582
False,7,293.0,0.8296877799371257,0.011188330795932733
False,7,294.0,0.8105881676989476,-0.007914268280824421
False,7,295.0,0.8077061273982094,-0.010799210915601432
False,7,296.0,0.8172985079598735,-0.0012096520625435314
False,7,297.0,0.817553217955599,-0.0009576896281392466
False,7,298.0,0.8156275719659297,-0.002886016442134709
False,7,299.0,0.8102755314579941,-0.00824067811351692
False,7,300.0,0.82601540471726,0.007496626266175643
False,7,301.0,0.8214043290432483,0.0028830263509884713
False,7,302.0,0.8307428849469213,0.012219095820915515
False,7,303.0,0.825317127490474,0.006790883023387817
False,7,304.0,0.8261197624332246,0.007591086900662791
False,7,305.0,0.8205362594527053,0.002005172261291044
False,7,306.0,0.8210446737392513,0.002511190311806244
False,7,307.0,0.8172733038666096,-0.0012625647337455304
False,7,308.0,0.8126283332176099,-0.005909914492607471
False,7,309.0,0.8180429413520806,-0.0004976849854166909
False,7,310.0,0.8188509799640592,0.0003079701043715577
False,7,311.0,0.8149361747470402,-0.003609228272037912
False,7,312.0,0.8169247654053805,-0.0016230453416252733
False,7,313.0,0.799670589083725,-0.018879646031287445
False,7,314.0,0.8142431302497756,-0.004309545506638535
False,7,315.0,0.8049878399893043,-0.01356729058185513
False,7,316.0,0.7989612042488025,-0.019596390133942987
False,7,317.0,0.8218452083094715,0.003285147196081306
False,7,318.0,0.8208278987500187,0.002265370951902157
False,7,319.0,0.8205575656135189,0.001992571352653627
False,7,320.0,0.814209840589064,-0.004357622849439191
False,7,321.0,0.8077159849922004,-0.010853956056514624
False,7,322.0,0.8073772850799109,-0.011195146329905925
False,7,323.0,0.8114327228517009,-0.007142214310786321
False,7,324.0,0.8216270831537579,0.0030496233198337164
False,7,325.0,0.8263921403747941,0.007812142123294508
False,7,326.0,0.821630233134435,0.0030476845155679166
False,7,327.0,0.8258461252951832,0.007261020289912934
False,7,328.0,0.8264121451524346,0.007824486178101164
False,7,329.0,0.8280698432516492,0.009479643666893023
False,7,330.0,0.8213917383296703,0.002799023877543272
False,7,331.0,0.8158304301390528,-0.002764761063367649
False,7,332.0,0.8255332117007967,0.0069355921068663395
False,7,333.0,0.8311057809058949,0.01250579043575284
False,7,334.0,0.8100398397071515,-0.008562454758675009
False,7,335.0,0.804797296243193,-0.013807224195898637
False,7,336.0,0.8163632377149724,-0.0022434179613166627
False,7,337.0,0.8136714612838498,-0.00493722561246035
False,7,338.0,0.8242934803555839,0.005682881129585482
False,7,339.0,0.8221293393336456,0.003516960338374231
False,7,340.0,0.8161977003816948,-0.002416314969356459
False,7,341.0,0.8122065148748131,-0.006408987272341626
False,7,342.0,0.81604936574762,-0.00256747192989204
False,7,343.0,0.824246341720196,0.0056283207298362115
False,7,344.0,0.8230907085657044,0.0044716571493519375
False,7,345.0,0.8136893717746099,-0.004930559125205458
False,7,346.0,0.8223745883301599,0.003753923203197118
False,7,347.0,0.8140799319090781,-0.004541329149596152
False,7,348.0,0.819849668116772,0.0012279435871834776
False,7,349.0,0.8168122477508218,-0.0018098134552574363
False,7,350.0,0.8178834972811335,-0.0007387791617814443
False,7,351.0,0.8209755980342317,0.00235322276206007
False,7,352.0,0.8239621465327018,0.005339785232087779
False,7,353.0,0.8309852850836422,0.012363046110914988
False,7,354.0,0.8198811229118141,0.001259110864491042
False,7,355.0,0.8082498860305221,-0.010371797763434998
False,7,356.0,0.8194461688761887,0.0008249107022473279
False,7,357.0,0.811097515353003,-0.007523227471073701
False,7,358.0,0.8198919148704625,0.0012717630359836418
False,7,359.0,0.8230715072832383,0.004452002004231903
False,7,360.0,0.8225659423813328,0.003947116931467876
False,7,361.0,0.8291299676947516,0.010511832941758392
False,7,362.0,0.8195490196351557,0.0009315647636504165
False,7,363.0,0.8100713697835072,-0.008545434230751825
False,7,364.0,0.8205900566252783,0.0019738608503649946
False,7,365.0,0.8197746113541164,0.0011589689612416798
False,7,366.0,0.8277353070775523,0.009120147490586095
False,7,367.0,0.8206441853269636,0.0020294202866791844
False,7,368.0,0.8261979246399817,0.007583447929921827
False,7,369.0,0.8205928104813089,0.001978500908742631
False,7,370.0,0.8179378595082495,-0.000676414989216445
False,7,371.0,0.8137700901525606,-0.004844287317326779
False,7,372.0,0.8184000839401746,-0.00021453755073641556
False,7,373.0,0.8141271628826462,-0.004487843971667793
False,7,374.0,0.8171331885998179,-0.0014823438315778592
False,7,375.0,0.8193276306249115,0.0007114351648233042
False,7,376.0,0.8116163229349674,-0.007000668168337887
False,7,377.0,0.8170427624940187,-0.001575149537353493
False,7,378.0,0.8202928319649575,0.0016738817734447409
False,7,379.0,0.8268337898463403,0.008213693927763277
False,7,380.0,0.812656626689181,-0.005964709770308718
False,7,381.0,0.8060674459697097,-0.012555208698730391
False,7,382.0,0.8138110793084048,-0.004812951242843644
False,7,383.0,0.8116217282397338,-0.007003715385772824
False,7,384.0,0.8125558442729591,-0.00607103253016239
False,7,385.0,0.8215754558238808,0.00294713937815938
False,7,386.0,0.817290738345118,-0.001339013327004479
False,7,387.0,0.8116210986016597,-0.007010073485030022
False,7,388.0,0.80830342359316,-0.01032914512134675
False,7,389.0,0.8100575470078442,-0.008576388454950568
False,7,390.0,0.8221040407346576,0.003468774090720328
False,7,391.0,0.826777669330721,0.008141113922614629
False,7,392.0,0.8276405006679193,0.009002704654057947
False,7,393.0,0.8282642623548869,0.009625277405807209
False,7,394.0,0.8199054845647706,0.0012653664988472313
False,7,395.0,0.8199788358703454,0.0013376459592355783
False,7,396.0,0.8172772874868601,-0.0013649079602819914
False,7,397.0,0.823748190219063,0.005105057730784068
False,7,398.0,0.8186928114825911,4.8809048792786136e-05
False,7,399.0,0.8192475960790309,0.0006027859639400335
False,7,400.0,0.8241238330258109,0.00547827193090944
False,7,401.0,0.8134647993691618,-0.00518145975290496
False,7,402.0,0.8208893496772713,0.0022424403930884074
False,7,403.0,0.8333368440537354,0.014689323955861533
False,7,404.0,0.8144047052739819,-0.004243396563341384
False,7,405.0,0.8271328669062395,0.008484200890501947
False,7,406.0,0.8319879225766184,0.013338699065440052
False,7,407.0,0.8283223463071111,0.009672561558083381
False,7,408.0,0.8162852556760336,-0.0023650992873944787
False,7,409.0,0.8268987923837336,0.00824785786106863
False,7,410.0,0.815230529010855,-0.0034209934569804368
False,7,411.0,0.8130233980799282,-0.005628718995422055
False,7,412.0,0.8208686332366124,0.00221591601305815
False,7,413.0,0.8241502809591998,0.005496959868024787
False,7,414.0,0.8260845630173449,0.0074306377719634
False,7,415.0,0.8195526533539732,0.0008981272302838184
False,7,416.0,0.7999497517402007,-0.018705365987070954
False,7,417.0,0.8095770046360287,-0.009078687977843614
False,7,418.0,0.8212569308781288,0.0026006876305801896
False,7,419.0,0.8239237730912288,0.005267011086359408
False,7,420.0,0.8077221679711066,-0.010935075211823464
False,7,421.0,0.8063516738402975,-0.01230600751578903
False,7,422.0,0.8071869148026332,-0.011471155494714558
False,7,423.0,0.8141767051658221,-0.004481698152449254
False,7,424.0,0.8251146605552485,0.006455987813350328
False,7,425.0,0.824720511698001,0.0060616403239364125
False,7,426.0,0.823031997335095,0.004373005406957509
False,7,427.0,0.8141150547780179,-0.00454397133853246
False,7,428.0,0.8152870933772698,-0.0033718720469760877
False,7,429.0,0.8096920128308224,-0.008966790155931381
False,7,430.0,0.8052180589537332,-0.01344047202860199
False,7,431.0,0.80640168187128,-0.012256460018898796
False,7,432.0,0.8236790508894385,0.0050214203924946466
False,7,433.0,0.8072329702250668,-0.011424025607785215
False,7,434.0,0.8107375585232549,-0.007918680971259584
False,7,435.0,0.8000324072351092,-0.018622959233232095
False,7,436.0,0.8172126506401256,-0.001441734203029843
False,7,437.0,0.8287933327010633,0.010140029096175285
False,7,438.0,0.8334188192435369,0.01476668878012577
False,7,439.0,0.8283252470933042,0.00967437774136104
False,7,440.0,0.8362209169589484,0.017571397595490312
False,7,441.0,0.8282861323310747,0.009638056081092361
False,7,442.0,0.8098874700814882,-0.008759066108418478
False,7,443.0,0.8211773630255069,0.002532464720229499
False,7,444.0,0.8209255941200314,0.0022824297986100417
False,7,445.0,0.8282304786469757,0.009589139771311372
False,7,446.0,0.8214871730477279,0.002847747673793588
False,7,447.0,0.8262032651495832,0.0075658410949754895
False,7,448.0,0.8214956819812809,0.002860347609086822
False,7,449.0,0.8322556141265159,0.01362245851675592
False,7,450.0,0.8397610076939408,0.021130121045892625
False,7,451.0,0.8311204330405969,0.01249190683816681
False,7,452.0,0.8254166029781003,0.006790527514768052
False,7,453.0,0.8245301097111706,0.005906571974882313
False,7,454.0,0.8355967452194569,0.016975828571181406
False,7,455.0,0.8196910486116108,0.0010728336032299612
False,7,456.0,0.8147985568221381,-0.0038168775817283285
False,7,457.0,0.8149502306199471,-0.0036623447356558536
False,7,458.0,0.8079398963650849,-0.010669742382057756
False,7,459.0,0.8131461823849604,-0.005460445147232207
False,7,460.0,0.8182797477427983,-0.0003237983458015403
False,7,461.0,0.8133736231347304,-0.005226778352241834
False,7,462.0,0.822181234816821,0.0035840305634234904
False,7,463.0,0.8134135540887302,-0.0051804131263480935
False,7,464.0,0.8149962584575268,-0.0035944442853551584
False,7,465.0,0.8157750710410189,-0.0028123514164304364
False,7,466.0,0.8251898297477697,0.006605691840022798
False,7,467.0,0.8305121723775496,0.011931314383231917
False,7,468.0,0.8366535913661467,0.01807600133392251
False,7,469.0,0.8314159951617786,0.012841652447561192
False,7,470.0,0.8065798772426644,-0.011991247993271448
False,7,471.0,0.8161890418664497,-0.002378905621958416
False,7,472.0,0.8286152768861349,0.010050457975646299
False,7,473.0,0.8165843913332319,-0.0019773547452943685
False,7,474.0,0.8136279586060986,-0.004930772646631776
False,7,475.0,0.8017096481544903,-0.016846126670109762
False,7,476.0,0.8047158676306296,-0.013837009032485414
False,7,477.0,0.8100112286355359,-0.008538810126008767
False,7,478.0,0.8188266379339705,0.00027937325641158584
False,7,479.0,0.8130955221990229,-0.005449038003672246
False,7,480.0,0.8179041094205252,-0.0006378220623776132
False,7,481.0,0.8095129335773714,-0.00902645043611594
False,7,482.0,0.8010582003041562,-0.017478720396461034
False,7,483.0,0.8008250107025463,-0.017709530893494696
False,7,484.0,0.8044234822182947,-0.014108765825517677
False,7,485.0,0.8192502653584638,0.0007202194548848739
False,7,486.0,0.8132871691343673,-0.005240772175333919
False,7,487.0,0.8169178350755082,-0.001608103656227211
False,7,488.0,0.8162740654585667,-0.002249976135890286
False,7,489.0,0.821004082921536,0.0024818287596506394
False,7,490.0,0.8242688670428145,0.00574828388990245
False,7,491.0,0.8197217918269922,0.0012027548630875184
False,7,492.0,0.8161920851357157,-0.002325536016021701
False,7,493.0,0.8243676367814357,0.005851297234248931
False,7,494.0,0.8208898627012643,0.0023746691934204422
False,7,495.0,0.8164770721483314,-0.002037110750557014
False,7,496.0,0.8174130583022005,-0.0011002496563747854
False,7,497.0,0.813506318704928,-0.0050062502773688955
False,7,498.0,0.8223898115217907,0.003877843899109945
False,7,499.0,0.827537758464013,0.009026253799602535
False,7,500.0,0.8156025283613185,-0.002908649953683895
False,7,501.0,0.8209770018104486,0.002466019045435419
False,7,502.0,0.817734528413242,-0.0007763803121958457
False,7,503.0,0.8069569483274334,-0.011553996265653677
False,7,504.0,0.8123540382497545,-0.006157040990637075
False,7,505.0,0.826207674493516,0.0076963686194611025
False,7,506.0,0.8340838103022057,0.015572191793456147
False,7,507.0,0.8291441044937216,0.010632096826151072
False,7,508.0,0.816962328281645,-0.0015501331178976452
False,7,509.0,0.8227399422739367,0.004226975831338242
False,7,510.0,0.8280729158514731,0.009559406326669073
False,7,511.0,0.8167582031690839,-0.0017558740219381086
False,7,512.0,0.8057800798341828,-0.012734576841629042
False,7,513.0,0.8152245787420761,-0.0032906601756034215
False,7,514.0,0.8271141514906443,0.008598335148281122
False,7,515.0,0.8235025064385328,0.004986123925663333
False,7,516.0,0.818547237110362,3.0303897600503227e-05
False,7,517.0,0.8157821364959964,-0.0027353294626001334
False,7,518.0,0.8161872676664054,-0.002330711015835818
False,7,519.0,0.8058911061881422,-0.012627363026742722
False,7,520.0,0.8189790835675096,0.0004601450860551859
False,7,521.0,0.8093670118514759,-0.009152378568088593
False,7,522.0,0.8068423825763904,-0.011677449739527446
False,7,523.0,0.8057232198060424,-0.01279705381846874
False,7,524.0,0.8150510192067932,-0.003469703653867673
False,7,525.0,0.8169047369084231,-0.0016164493602424113
False,7,526.0,0.8251735346642698,0.006651866090997327
False,7,527.0,0.8134975700867032,-0.005024602749601259
False,7,528.0,0.8085748994697145,-0.009947800584672373
False,7,529.0,0.8097698683004508,-0.008753383980566465
False,7,530.0,0.8192637295169689,0.000739896334480683
False,7,531.0,0.8228328500261433,0.004308401521607053
False,7,532.0,0.8297073333752081,0.011182229207108096
False,7,533.0,0.8218187034291211,0.0032928994108191167
False,7,534.0,0.8257691081645009,0.007242557340282785
False,7,535.0,0.8128572942512815,-0.005670051328462655
False,7,536.0,0.8179564461187921,-0.0005717418576196565
False,7,537.0,0.8269960803262448,0.008467000251527579
False,7,538.0,0.8296334116604489,0.011103387117197494
False,7,539.0,0.8250902451269395,0.006559222084851601
False,7,540.0,0.8275664888756501,0.009034414288958459
False,7,541.0,0.8325205177036155,0.013987344405025803
False,7,542.0,0.8137393936558588,-0.004794917282585298
False,7,543.0,0.8126514444052365,-0.00588403587409525
False,7,544.0,0.816942195250591,-0.0015944792140273334
False,7,545.0,0.8267119763104888,0.008174088842616611
False,7,546.0,0.8373144164712627,0.018775304180909447
False,7,547.0,0.8314555199786904,0.012915179149300737
False,7,548.0,0.8179108727038106,-0.0006306901077769433
False,7,549.0,0.8149323186274126,-0.0036104496728812663
False,7,550.0,0.8230548554382362,0.004510906543943705
False,7,551.0,0.8423894438843531,0.02384434452673745
False,7,552.0,0.8252016035514109,0.006655385742147635
False,7,553.0,0.8234105796787844,0.004863276595520216
False,7,554.0,0.8161802180684509,-0.002368136564931622
False,7,555.0,0.8186766199124078,0.00012724734276048366
False,7,556.0,0.7983675337895778,-0.020182822221516017
False,7,557.0,0.8136541731595225,-0.004897130307592534
False,7,558.0,0.8204753853973359,0.001923170766282345
False,7,559.0,0.8189587626146594,0.00040567320185935785
False,7,560.0,0.8215736710234463,0.00301974401030658
False,7,561.0,0.8131119150831737,-0.005442813178649475
False,7,562.0,0.8150282652789788,-0.0035272291005612466
False,7,563.0,0.8228353428133625,0.004279116597855626
False,7,564.0,0.8045352225090272,-0.014021703194809665
False,7,565.0,0.8059412971698757,-0.01261630123827484
False,7,566.0,0.8170896726262833,-0.0014685827061092782
False,7,567.0,0.8105382707550929,-0.008020639518878436
False,7,568.0,0.8190773775707386,0.0005178002029143647
False,7,569.0,0.8164686766238249,-0.0020915935443694966
False,7,570.0,0.8185076140455184,-5.338756222617036e-05
False,7,571.0,0.8153989480837773,-0.0031628367926195278
False,7,572.0,0.8141834583229521,-0.004379174421042853
False,7,573.0,0.806207812610682,-0.012355743042888334
False,7,574.0,0.8111900713418463,-0.007374488833654214
False,7,575.0,0.8003628601767794,-0.018202792383699373
False,7,576.0,0.815824901747377,-0.0027419395445438255
False,7,577.0,0.8174057797539911,-0.0011623579223745129
False,7,578.0,0.8113944620772351,-0.007175090518239613
False,7,579.0,0.8142995800741581,-0.004271514681099098
False,7,580.0,0.8134393474790438,-0.005133422217975525
False,7,581.0,0.8270468574113278,0.008472277671761508
False,7,582.0,0.8259514440125816,0.007374920871048185
False,7,583.0,0.8282588017345539,0.009680205659598706
False,7,584.0,0.8338322366296183,0.015251441032445245
False,7,585.0,0.8203445225067779,0.0017614048147218675
False,7,586.0,0.8204045326805179,0.0018189758206856865
False,7,587.0,0.8150834476359057,-0.0035046579601101246
False,7,588.0,0.8102337575741538,-0.00835699813192936
False,7,589.0,0.8161110074738279,-0.002482494179618877
False,7,590.0,0.8194091916783101,0.0008128499983803827
False,7,591.0,0.8248228663432233,0.006223589574921529
False,7,592.0,0.8152165800256141,-0.003385729103319024
False,7,593.0,0.8226659509131992,0.00406051055834411
False,7,594.0,0.8180909148493141,-0.0005177562341586173
False,7,595.0,0.8137193416664079,-0.004892660178418717
False,7,596.0,0.8191144117702823,0.0004989804019758237
False,7,597.0,0.8196745388909236,0.0010555824359758104
False,7,598.0,0.8203683606316324,0.0017457892455895463
False,7,599.0,0.8251843414542508,0.00655807002450759
False,7,600.0,0.8265182024443333,0.007888150520888426
False,7,601.0,0.8276688876110357,0.009034979555452183
False,7,602.0,0.8116827593781007,-0.006955076625615342
False,7,603.0,0.8089365682950803,-0.009705266528224232
False,7,604.0,0.8018335760074551,-0.016812329146760563
False,7,605.0,0.8078120913908988,-0.010837957023026812
False,7,606.0,0.811293351723848,-0.007360914818434372
False,7,607.0,0.8243691877370981,0.0057106261327618535
False,7,608.0,0.8206224952561234,0.0019595597164916434
False,7,609.0,0.8246137653653047,0.0059463754593434
False,7,610.0,0.8300064839899408,0.011334559298531555
False,7,611.0,0.8315370528835799,0.012860512729234386
False,7,612.0,0.8161768808599138,-0.00250435554195505
False,7,613.0,0.8221638507559423,0.003477836821670466
False,7,614.0,0.8262357818924521,0.0075449057577624545
False,7,615.0,0.8162094332642805,-0.0024863944553068507
False,7,616.0,0.8239191709495027,0.005218297518613801
False,7,617.0,0.8326559446259149,0.013949926310317662
False,7,618.0,0.8205953285529054,0.0018840595019308237
False,7,619.0,0.825792427386667,0.007075792859299157
False,7,620.0,0.823130498439324,0.004408370251459015
False,7,621.0,0.8215164856046485,0.0027887179095188452
False,7,622.0,0.8161734510234073,-0.002560120180221115
False,7,623.0,0.827855922038386,0.009116363723011278
False,7,624.0,0.8160648287523401,-0.002680922235166028
False,7,625.0,0.8263228743172571,0.00757070210614208
False,7,626.0,0.8211254907309711,0.002366647928608412
False,7,627.0,0.8270304409344866,0.008264662299010017
False,7,628.0,0.8156330352955058,-0.0031399555648178312
False,7,629.0,0.8115986370311523,-0.0071818520049925505
False,7,630.0,0.7998961713261592,-0.01889211074050301
False,7,631.0,0.8028089329288722,-0.01598744271822916
False,7,632.0,0.8141939949858585,-0.00461077778855612
False,7,633.0,0.8307122851160837,0.011898811029084522
False,7,634.0,0.821728634773207,0.002906158141956605
False,7,635.0,0.8237405299585057,0.004908757801346919
False,7,636.0,0.8172256746022781,-0.0016156757470704441
False,7,637.0,0.8320715081937082,0.013220308410630266
False,7,638.0,0.8245940321235791,0.0057327262377687704
False,7,639.0,0.8345111767341493,0.015639526622110878
False,7,640.0,0.8062361089037107,-0.012646101038382263
False,7,641.0,0.826862685059917,0.00796972475192781
False,7,642.0,0.8136918834153914,-0.005211992266310528
False,7,643.0,0.8100823112141977,-0.00883261942648328
False,7,644.0,0.8203733693060549,0.001447270471735318
False,7,645.0,0.8223007284550364,0.0033633745561642003
False,7,646.0,0.8261827854560245,0.007234116033475013
False,7,647.0,0.8203725895720242,0.0014125708202399334
False,7,648.0,0.8125909525657832,-0.006380423454512507
False,7,649.0,0.8061078277353079,-0.012874889400022127
False,7,650.0,0.8034527116939701,-0.015541307876773769
False,7,651.0,0.8033898213494706,-0.015615441294941301
False,7,652.0,0.8107128394958132,-0.008303586604870183
False,7,653.0,0.8271147219628542,0.008087232520447296
