forced,tsid,time,Fold,Hopf,Branch,Null,ktau_variance,ktau_ac1
False,3,-381594.09278350516,0.1092674,0.62763035,0.19753513,0.06556716,,
False,3,-376317.08247422683,0.1961185,0.5514629,0.20293908,0.049479514,,
False,3,-371040.07216494845,0.21434441,0.46888733,0.20785956,0.10890873,,
False,3,-365763.0618556701,0.3020525,0.48181263,0.1867992,0.029335652,,
False,3,-360486.05154639174,0.3702577,0.34505138,0.2472237,0.03746718,,
False,3,-355209.0412371134,0.24946395,0.22262461,0.28531736,0.24259408,0.9555555555555554,0.7333333333333333
False,3,-349932.03092783503,0.21677959,0.16742834,0.28284645,0.33294562,0.5578947368421052,0.7052631578947369
False,3,-344655.0206185567,0.32053024,0.12532303,0.3726448,0.18150194,0.13563218390804596,0.0896551724137931
False,3,-339378.0103092783,0.25122067,0.11108198,0.32193306,0.31576428,-0.07692307692307694,-0.22820512820512823
False,3,-334101.0,0.20732704,0.07319882,0.27502033,0.4444538,-0.30122448979591837,-0.1836734693877551
