forced,tsid,time,Fold,Hopf,Branch,Null,ktau_variance,ktau_ac1
False,0,-381594.09278350516,0.053188752,0.77870595,0.113732144,0.054373175,,
False,0,-376317.08247422683,0.04821258,0.7761869,0.068236195,0.10736434,,
False,0,-371040.07216494845,0.13180307,0.49961624,0.12401066,0.24457005,,
False,0,-365763.0618556701,0.17082152,0.32686046,0.13221756,0.37010047,,
False,0,-360486.05154639174,0.20128569,0.2649945,0.15280122,0.3809186,,
False,0,-355209.0412371134,0.3636887,0.23447263,0.24064441,0.16119426,-0.24444444444444444,0.6444444444444444
False,0,-349932.03092783503,0.36541787,0.14113148,0.33211386,0.16133681,0.6105263157894737,0.7578947368421053
False,0,-344655.0206185567,0.24223748,0.07168521,0.28207016,0.40400714,0.5816091954022989,0.8482758620689655
False,0,-339378.0103092783,0.22731295,0.04057544,0.2735876,0.458524,0.4051282051282052,0.7230769230769231
False,0,-334101.0,0.22464621,0.03125342,0.2504033,0.49369708,0.13795918367346938,0.6
